STATION_ID,MMP_SITE_NAME,LONGITUDE,LATITUDE,LOGGER_SERIAL,SAMPLE_DAY,CHL_QA_AVG,NTU_QA_AVG
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-07-28,0.448,1.059
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-07-29,0.382,0.869
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-07-30,0.432,1.379
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-07-31,0.771,5.121
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-01,0.881,8.0
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-02,0.907,9.861
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-03,0.833,10.211
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-04,0.941,4.547
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-05,0.909,2.001
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-06,0.854,1.748
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-07,0.835,1.303
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-08,0.676,1.219
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-09,0.606,1.315
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-10,0.57,1.281
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-11,0.542,1.228
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-12,0.431,0.882
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-13,0.381,0.705
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-14,0.336,0.643
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-15,0.324,0.822
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-16,0.311,1.01
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-17,0.367,1.049
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-18,0.325,0.8
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-19,0.296,0.974
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-20,0.405,1.521
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-21,0.447,1.274
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-22,0.479,1.334
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-23,0.427,1.163
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-24,0.507,2.437
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-25,0.87,6.032
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-26,1.061,13.224
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-27,1.069,17.968
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-28,1.039,20.283
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-29,1.173,32.074
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-30,0.942,31.343
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-08-31,0.819,13.385
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-01,1.002,11.035
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-02,1.083,8.763
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-03,1.121,6.463
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-04,1.04,5.919
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-05,0.917,5.732
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-06,0.849,5.025
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-07,0.92,9.409
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-08,0.796,9.951
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-09,0.86,11.514
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-10,0.866,10.171
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-11,1.007,6.646
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-12,0.935,9.435
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-13,0.902,8.596
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-14,0.923,8.937
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-15,0.952,12.468
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-16,0.901,13.607
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-17,0.996,12.619
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-18,1.019,11.776
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-19,1.062,9.126
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-20,1.424,5.603
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-21,1.411,2.75
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-22,0.824,1.533
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-23,0.934,0.883
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-24,0.96,1.193
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-25,0.732,1.18
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-26,0.482,1.473
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-27,0.491,1.487
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-28,0.941,4.73
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-29,1.295,14.421
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-09-30,1.25,12.775
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-01,1.324,6.565
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-02,1.031,5.975
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-03,1.033,14.01
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-04,1.085,21.934
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-05,1.112,15.005
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-06,1.488,8.118
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-07,1.533,4.661
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-08,1.33,4.8
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-09,0.934,3.645
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-10,0.566,1.902
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-11,0.709,4.666
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-12,1.004,6.616
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-13,1.096,10.88
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-14,1.087,14.367
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-15,1.227,12.4
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-16,1.689,12.452
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-17,1.697,9.435
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-18,1.293,6.056
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-19,0.957,2.967
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-20,1.096,1.721
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-21,0.988,1.726
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-22,0.602,1.369
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-23,0.353,0.875
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-24,0.474,0.785
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-25,0.482,0.89
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-26,0.342,0.859
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-27,0.447,1.892
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-28,0.475,1.291
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-29,0.362,1.542
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-30,0.275,1.991
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-10-31,0.246,3.332
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-01,0.332,21.783
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-02,0.917,12.081
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-03,0.742,11.514
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-04,0.97,11.455
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-05,0.915,3.639
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-06,0.731,2.753
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-07,0.484,1.93
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-08,0.785,10.76
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-09,1.075,31.6
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-10,0.93,15.29
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-11,1.167,8.32
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-12,0.997,5.129
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-13,0.598,2.57
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-14,0.374,1.277
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-15,0.418,1.573
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-16,0.512,5.058
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-17,0.706,4.628
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-18,0.814,9.486
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-19,0.9,13.174
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-20,0.893,12.628
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-21,0.883,12.523
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-22,0.976,10.012
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-23,0.835,4.85
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-24,0.591,2.357
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-25,0.432,1.072
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-26,0.718,2.421
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-27,0.781,4.825
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-28,0.83,8.99
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-29,0.999,3.743
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-11-30,0.61,1.949
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-01,0.532,1.226
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-02,0.668,1.597
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-03,0.784,3.195
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-04,0.944,3.41
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-05,0.72,1.471
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-06,0.642,0.897
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-07,0.947,1.124
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-08,0.479,0.642
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-09,0.589,1.037
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-10,1.113,3.487
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,846,2020-12-11,1.026,6.148
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-11,1.195,8.229
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-12,1.232,11.897
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-13,1.366,6.046
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-14,1.214,2.972
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-15,1.146,2.92
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-16,0.919,3.263
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-17,0.756,2.364
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-18,0.627,1.406
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-19,0.483,1.114
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-20,0.584,1.939
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-21,0.587,1.892
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-22,0.391,1.011
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-23,0.472,0.619
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-24,0.63,1.477
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-25,0.947,1.921
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-26,1.218,6.552
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-27,1.488,8.838
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-28,1.725,6.707
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-29,1.596,3.318
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-30,1.355,2.142
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2020-12-31,1.154,1.566
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-01,1.226,2.637
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-02,1.405,2.256
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-03,1.433,2.546
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-04,0.798,1.559
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-05,1.036,2.367
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-06,0.914,18.998
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-07,0.761,13.58
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-08,1.148,26.89
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-09,0.808,19.093
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-10,0.702,17.397
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-11,1.102,23.999
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-12,0.958,14.984
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-13,1.106,21.27
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-14,1.043,20.115
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-15,0.894,15.475
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-16,0.762,13.593
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-17,1.088,20.116
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-18,1.531,39.786
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-19,0.903,16.304
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-20,0.795,10.319
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-21,1.247,15.862
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-22,1.238,13.175
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-23,1.132,9.436
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-24,1.346,10.054
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-25,1.267,8.168
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-26,1.445,6.084
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-27,1.743,5.912
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-28,1.397,9.373
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-29,1.244,18.908
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-30,1.155,16.939
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-01-31,1.123,14.751
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-01,1.069,13.522
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-02,0.908,8.408
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-03,1.009,5.607
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-04,0.641,2.637
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-05,0.462,2.442
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-06,0.641,2.996
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-07,0.749,3.224
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-08,1.159,2.779
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-09,1.219,3.707
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,1329,2021-02-09,0.771,2.39
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-10,1.068,9.201
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-11,1.142,9.535
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-12,1.216,6.38
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-13,1.197,4.328
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-14,1.34,2.804
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-15,1.478,2.175
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-16,1.553,3.121
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-17,1.79,22.312
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-18,1.348,17.53
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-19,1.222,6.554
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-20,1.077,5.948
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-21,1.321,3.951
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-22,1.536,3.221
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-23,1.416,2.778
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-24,1.125,4.543
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-25,0.983,9.994
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-26,0.996,11.852
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-27,0.946,10.425
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-02-28,0.865,8.35
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-01,1.161,29.473
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-02,0.951,11.44
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-03,1.069,8.988
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-04,1.255,10.09
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-05,1.205,7.102
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-06,1.11,5.094
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-07,1.149,5.329
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-08,0.995,4.211
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-09,0.881,4.006
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-10,0.971,3.244
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-11,0.965,3.19
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-12,1.008,6.348
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-13,1.058,5.054
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-14,0.933,3.948
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-15,0.917,2.774
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-16,0.908,2.377
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-17,0.734,1.707
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-18,0.794,1.514
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-19,0.65,1.398
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-20,1.287,2.938
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-21,1.047,4.904
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-22,0.94,4.935
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-23,0.922,2.045
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-24,0.989,1.737
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-25,1.063,1.718
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-26,1.068,3.042
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-27,1.108,7.443
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-28,1.192,8.867
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-29,1.216,9.953
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-30,1.262,14.534
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-03-31,1.297,19.973
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-01,1.203,21.524
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-02,1.182,18.246
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-03,1.182,13.921
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-04,0.982,5.596
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-05,0.967,3.969
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-06,1.158,3.536
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-07,1.184,2.436
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-08,1.106,2.577
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-09,0.869,1.612
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-10,0.601,0.963
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-11,0.539,0.8
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-12,1.016,4.727
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-13,1.374,7.845
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-14,1.281,10.593
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-15,1.167,6.788
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-16,1.14,5.399
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-17,1.068,6.506
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-18,1.104,11.703
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-19,1.197,21.015
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-20,1.187,23.209
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-21,1.044,10.971
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-22,1.175,5.126
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-23,1.224,7.105
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-24,1.328,13.827
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-25,1.291,14.9
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-26,1.322,14.102
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-27,1.357,10.713
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-28,1.482,8.274
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-29,1.362,6.861
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-04-30,1.206,6.518
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-01,1.089,6.785
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-02,0.993,5.863
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-03,0.994,4.826
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-04,1.08,5.135
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-05,1.126,3.562
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-06,1.241,2.466
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-07,1.035,2.306
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-08,0.891,2.168
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-09,1.038,2.595
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-10,1.06,3.478
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-11,1.031,3.405
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-12,0.909,2.649
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-13,0.814,2.41
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-14,0.77,2.156
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-15,1.236,5.144
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-16,1.201,4.626
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-17,1.337,7.901
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-18,1.224,15.111
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-19,1.259,13.341
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-20,1.197,13.681
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-21,1.145,17.379
BUR13,Burdekin River mouth mooring,147.5822,-19.5875,826,2021-05-22,1.164,12.174
